,0,1
229,1252.9961874976468,8528.974595765916
230,-1461.794506457324,-712.1982103489047
231,252.60618905540932,3629.0996281337484
232,-1994.6398444251222,-6641.32726812339
233,-4387.263943889815,-11896.048712827924
234,104.70409663274164,-613.4841936866615
235,-1304.4822151867345,-4785.438060151343
236,-87.83548169295482,-114.67954195276565
237,-2099.9381696408777,-5599.234669955699
238,4208.854195758277,12704.462112643276
239,-3403.000050614013,-9919.698707086158
240,-4577.4437285134645,-8462.492905485546
241,-3233.113787709,-6706.40742083662
242,-6505.9523404321635,-15933.001093183097
243,-85.70694618237022,-475.44380196742964
244,-4927.632739576985,-13100.408399678363
245,-6217.325261403023,-15449.880922421744
246,-2493.8252369741053,-8594.234816274038
247,-6059.503552785216,-16923.888027319077
248,-7787.213715632254,-20732.10286638268
249,-2281.3145755824835,-7175.795440830475
250,-4971.721146874948,-7505.618691082372
251,-4796.506073422628,-6666.261575681733
252,1976.4616357449806,7064.036559368786
253,6443.204589325091,19471.570492380153
254,-10.158895882365977,-405.1809023554012
255,-4319.834620548242,-7881.1155176731
256,-2226.406301520617,-4342.669894245823
257,1231.9049513154791,1921.012582918425
258,-4683.3624092935,-13392.928504814685
259,-6864.838336459628,-12138.27744959929
260,-5547.686392403006,-15423.164185378506
261,-1599.2956222873975,-3824.67336182656
262,13685.543157333459,34438.89531528384
263,-699.7742310282557,-4474.401217402203
264,5836.999112915721,10179.12761473867
265,-5513.216496725474,-12069.676856876678
266,-7355.504236219177,-15495.295520792843
267,-4429.526048397645,-10638.59488148711
268,-138.53141302387917,2577.2113474722482
269,-5366.302183645151,-10149.325808291529
270,-4485.05191174761,-10138.596494321186
271,9735.457189280933,25377.811154387207
272,-3361.0518219353667,-17615.089846103216
273,-7837.7892624249025,-11782.318477774337
274,-376.82381798812963,559.0640051064963
275,-2330.7054704554594,-5286.25445805848
276,1554.8097920837686,3605.6381810678276
277,3620.4297052586157,8305.797207981177
278,-975.7811126118537,-2856.9288477593796
279,7278.396028625366,19989.949334328372
280,1605.685026642479,5610.466466787751
281,-9344.335794414468,-20755.79045114037
282,-4733.217729013659,-11662.60796449871
283,-1226.5775705837027,-351.01173491384384
284,-5454.364366385367,-11036.138202863187
285,-4284.806879878358,-8616.624927878649
286,665.5740389459452,3280.724064778604
287,-1972.2520290742366,-846.3799440827662
288,-1920.8905879086024,-1408.6639954879759
289,-3255.2229676815036,-4961.880807288708
290,-199.6210604381169,-1355.6474955490569
291,-2677.522706296059,-6874.338010930664
292,-2980.1721507293187,-4051.8859621197307
293,-1786.7822226672051,764.34900814348
294,-3977.0698474831624,-11892.58263956011
295,-7069.220374731511,-12113.355911712146
296,1934.1979230005147,3766.798462469605
297,-4172.510172774288,-9475.715081011374
298,-2012.6478931898475,-5897.3480331904975
299,-7285.110134077188,-23284.43187902932
300,1532.0015659705784,-4231.521994557907
301,8880.134702552437,24197.944998572955
302,5025.306238688532,12170.335459812002
303,-4891.4703935510215,-15872.310647962613
304,6273.421784235031,6171.874788306863
305,1804.371892600601,-4520.972675628118
306,-3150.7049975894265,-9517.511501831963
307,-6016.893394668357,-22989.807348762522
308,-1659.979171326975,-10110.800907738225
309,-1732.2002655663457,-9105.588816927857
310,832.3041541161217,-2698.706529931042
311,3540.353782759617,3927.192272744686
312,5998.859292208786,14311.269551181058
313,-3157.238199506081,-12311.528005474864
314,-1395.33983703966,-1597.8536310599998
315,7197.44005825594,21263.579082704924
316,5005.084050124887,13895.87338665882
317,5161.545975342881,14108.264193319088
318,4724.871134880002,13537.756656370942
319,-1319.2775472133244,-326.070640982365
320,1711.241000776435,6487.954027201633
321,-3623.8721440748027,-7416.891279056936
322,2289.229014132124,11251.322326433095
323,-5229.703603593206,-12204.912009659924
324,6100.2990763363505,20316.473002592735
325,21557.21663406754,49329.78943562507
326,5431.399998906361,15552.826613408848
327,21597.73019666694,58916.885813728906
328,5167.594055573183,17830.844754515132
329,1340.5892305833684,3555.8771982021913
330,841.5598054589396,6735.750212537786
331,32.87702270324967,2212.0254885753616
332,4513.45608799439,14588.180726989016
333,14576.759368186116,34189.96112824179
334,3811.6145257337944,13116.691940226161
335,-2606.633818705634,-4565.253068962585
336,-69.14431543522748,3785.111332202969
337,-2091.2848722316694,-1503.0360928564019
338,-8560.94111957597,-21404.669494727757
339,-3639.8820677751983,-13800.330273019052
340,-6655.095148935111,-15476.19159006041
341,-3487.889881460253,-8865.289749143
342,-5437.545650410772,-13750.838155247155
343,-5676.473092874493,-14927.573174625932
344,-1212.9529940803227,824.5965647004655
345,2328.340966347428,12678.310751536208
346,-2561.087410750604,-2697.3811169957703
347,-925.7947478346842,146.75792837770655
348,49.4015067385908,1360.5410496201353
349,-4217.837449698825,-4162.835414364877
350,-3435.433680844945,-11198.075475094609
351,-1703.302756401646,2631.421268685025
352,10485.512370947205,23043.382595172483
353,10286.421522499733,23774.979843770114
354,-6351.1880239768725,-11418.77976186015
355,1105.2311267631094,4339.314407432521
356,-120.34727979944904,1044.902083733735
357,-2939.516488349053,-73.91408056895997
358,3951.887842333866,15055.992416406854
